session,touch,time,data,time_sec,touch_type
15,5,40,0.0,8.499999999999998,Other interaction
15,5,41,0.0,8.833333333333332,Other interaction
15,5,42,0.0,9.166666666666666,Other interaction
15,5,43,0.0,9.499999999999998,Other interaction
15,5,44,0.0,9.833333333333332,Other interaction
16,0,0,0.0,-4.833333333333333,Passing
16,0,1,0.0,-4.5,Passing
16,0,2,0.0,-4.166666666666666,Passing
16,0,3,0.0,-3.8333333333333335,Passing
16,0,4,0.0,-3.5000000000000004,Passing
16,0,5,0.0,-3.166666666666667,Passing
16,0,6,0.0,-2.8333333333333335,Passing
16,0,7,0.0,-2.5000000000000004,Passing
16,0,8,0.0,-2.166666666666667,Passing
16,0,9,0.0,-1.8333333333333333,Passing
16,0,10,0.0,-1.5000000000000002,Passing
16,0,11,0.0,-1.1666666666666667,Passing
16,0,12,0.0,-0.8333333333333334,Passing
16,0,13,0.0,-0.5000000000000003,Passing
16,0,14,0.0,-0.16666666666666727,Passing
16,0,15,0.0,0.16666666666666666,Passing
16,0,16,0.0,0.49999999999999967,Passing
16,0,17,0.0,0.8333333333333327,Passing
16,0,18,0.0,1.1666666666666667,Passing
16,0,19,0.0,1.4999999999999998,Passing
16,0,20,0.0,1.8333333333333328,Passing
16,0,21,0.0,2.1666666666666665,Passing
16,0,22,0.0,2.4999999999999996,Passing
16,0,23,0.0,2.8333333333333326,Passing
16,0,24,0.0,3.1666666666666665,Passing
16,0,25,0.0,3.4999999999999987,Passing
16,0,26,0.0,3.8333333333333326,Passing
16,0,27,0.0,4.166666666666667,Passing
16,0,28,0.0,4.499999999999999,Passing
16,0,29,0.0,4.833333333333333,Passing
16,0,30,0.0,5.166666666666667,Passing
16,0,31,0.0,5.499999999999999,Passing
16,0,32,0.0,5.833333333333333,Passing
16,0,33,0.0,6.166666666666667,Passing
16,0,34,0.0,6.499999999999999,Passing
16,0,35,0.0,6.833333333333333,Passing
16,0,36,0.0,7.166666666666667,Passing
16,0,37,0.0,7.499999999999999,Passing
16,0,38,0.0,7.833333333333333,Passing
16,0,39,0.0,8.166666666666666,Passing
16,0,40,0.0,8.499999999999998,Passing
16,0,41,0.0,8.833333333333332,Passing
16,0,42,0.0,9.166666666666666,Passing
16,0,43,0.0,9.499999999999998,Passing
16,0,44,0.0,9.833333333333332,Passing
16,1,0,0.0,-4.833333333333333,Snout-to-snout contact
16,1,1,0.0,-4.5,Snout-to-snout contact
16,1,2,0.0,-4.166666666666666,Snout-to-snout contact
16,1,3,0.0,-3.8333333333333335,Snout-to-snout contact
16,1,4,0.0,-3.5000000000000004,Snout-to-snout contact
16,1,5,0.0,-3.166666666666667,Snout-to-snout contact
16,1,6,0.0,-2.8333333333333335,Snout-to-snout contact
16,1,7,0.0,-2.5000000000000004,Snout-to-snout contact
16,1,8,0.0,-2.166666666666667,Snout-to-snout contact
16,1,9,0.0,-1.8333333333333333,Snout-to-snout contact
16,1,10,0.0,-1.5000000000000002,Snout-to-snout contact
16,1,11,0.0,-1.1666666666666667,Snout-to-snout contact
16,1,12,0.0,-0.8333333333333334,Snout-to-snout contact
16,1,13,0.0,-0.5000000000000003,Snout-to-snout contact
16,1,14,0.0,-0.16666666666666727,Snout-to-snout contact
16,1,15,0.0,0.16666666666666666,Snout-to-snout contact
16,1,16,0.0,0.49999999999999967,Snout-to-snout contact
16,1,17,0.0,0.8333333333333327,Snout-to-snout contact
16,1,18,0.0,1.1666666666666667,Snout-to-snout contact
16,1,19,0.0,1.4999999999999998,Snout-to-snout contact
16,1,20,0.0,1.8333333333333328,Snout-to-snout contact
16,1,21,0.0,2.1666666666666665,Snout-to-snout contact
16,1,22,0.0,2.4999999999999996,Snout-to-snout contact
16,1,23,0.0,2.8333333333333326,Snout-to-snout contact
16,1,24,0.0,3.1666666666666665,Snout-to-snout contact
16,1,25,0.0,3.4999999999999987,Snout-to-snout contact
16,1,26,0.0,3.8333333333333326,Snout-to-snout contact
16,1,27,0.0,4.166666666666667,Snout-to-snout contact
16,1,28,0.0,4.499999999999999,Snout-to-snout contact
16,1,29,0.0,4.833333333333333,Snout-to-snout contact
16,1,30,0.0,5.166666666666667,Snout-to-snout contact
16,1,31,0.0,5.499999999999999,Snout-to-snout contact
16,1,32,0.0,5.833333333333333,Snout-to-snout contact
16,1,33,0.0,6.166666666666667,Snout-to-snout contact
16,1,34,0.0,6.499999999999999,Snout-to-snout contact
16,1,35,0.0,6.833333333333333,Snout-to-snout contact
16,1,36,0.0,7.166666666666667,Snout-to-snout contact
16,1,37,0.0,7.499999999999999,Snout-to-snout contact
16,1,38,0.0,7.833333333333333,Snout-to-snout contact
16,1,39,0.0,8.166666666666666,Snout-to-snout contact
16,1,40,0.0,8.499999999999998,Snout-to-snout contact
16,1,41,0.0,8.833333333333332,Snout-to-snout contact
16,1,42,0.0,9.166666666666666,Snout-to-snout contact
16,1,43,0.0,9.499999999999998,Snout-to-snout contact
16,1,44,0.0,9.833333333333332,Snout-to-snout contact
16,2,0,0.0,-4.833333333333333,Body-to-body contact
16,2,1,0.0,-4.5,Body-to-body contact
16,2,2,0.0,-4.166666666666666,Body-to-body contact
16,2,3,0.0,-3.8333333333333335,Body-to-body contact
16,2,4,0.0,-3.5000000000000004,Body-to-body contact
16,2,5,0.0,-3.166666666666667,Body-to-body contact
16,2,6,0.0,-2.8333333333333335,Body-to-body contact
16,2,7,0.0,-2.5000000000000004,Body-to-body contact
16,2,8,0.0,-2.166666666666667,Body-to-body contact
16,2,9,0.0,-1.8333333333333333,Body-to-body contact
16,2,10,0.0,-1.5000000000000002,Body-to-body contact
16,2,11,0.0,-1.1666666666666667,Body-to-body contact
16,2,12,0.0,-0.8333333333333334,Body-to-body contact
16,2,13,0.0,-0.5000000000000003,Body-to-body contact
16,2,14,0.0,-0.16666666666666727,Body-to-body contact
16,2,15,0.0,0.16666666666666666,Body-to-body contact
16,2,16,0.0,0.49999999999999967,Body-to-body contact
16,2,17,0.0,0.8333333333333327,Body-to-body contact
16,2,18,0.0,1.1666666666666667,Body-to-body contact
16,2,19,0.0,1.4999999999999998,Body-to-body contact
16,2,20,0.0,1.8333333333333328,Body-to-body contact
16,2,21,0.0,2.1666666666666665,Body-to-body contact
16,2,22,0.0,2.4999999999999996,Body-to-body contact
16,2,23,0.0,2.8333333333333326,Body-to-body contact
16,2,24,0.0,3.1666666666666665,Body-to-body contact
16,2,25,0.0,3.4999999999999987,Body-to-body contact
16,2,26,0.0,3.8333333333333326,Body-to-body contact
16,2,27,0.0,4.166666666666667,Body-to-body contact
16,2,28,0.0,4.499999999999999,Body-to-body contact
16,2,29,0.0,4.833333333333333,Body-to-body contact
16,2,30,0.0,5.166666666666667,Body-to-body contact
16,2,31,0.0,5.499999999999999,Body-to-body contact
16,2,32,0.0,5.833333333333333,Body-to-body contact
16,2,33,0.0,6.166666666666667,Body-to-body contact
16,2,34,0.0,6.499999999999999,Body-to-body contact
16,2,35,0.0,6.833333333333333,Body-to-body contact
16,2,36,0.0,7.166666666666667,Body-to-body contact
16,2,37,0.0,7.499999999999999,Body-to-body contact
16,2,38,0.0,7.833333333333333,Body-to-body contact
16,2,39,0.0,8.166666666666666,Body-to-body contact
16,2,40,0.0,8.499999999999998,Body-to-body contact
16,2,41,0.0,8.833333333333332,Body-to-body contact
16,2,42,0.0,9.166666666666666,Body-to-body contact
16,2,43,0.0,9.499999999999998,Body-to-body contact
16,2,44,0.0,9.833333333333332,Body-to-body contact
16,3,0,0.0,-4.833333333333333,Snout-to-body contact
16,3,1,0.0,-4.5,Snout-to-body contact
16,3,2,0.0,-4.166666666666666,Snout-to-body contact
16,3,3,0.0,-3.8333333333333335,Snout-to-body contact
16,3,4,0.0,-3.5000000000000004,Snout-to-body contact
16,3,5,0.0,-3.166666666666667,Snout-to-body contact
16,3,6,0.0,-2.8333333333333335,Snout-to-body contact
16,3,7,0.0,-2.5000000000000004,Snout-to-body contact
16,3,8,0.0,-2.166666666666667,Snout-to-body contact
16,3,9,0.0,-1.8333333333333333,Snout-to-body contact
16,3,10,0.0,-1.5000000000000002,Snout-to-body contact
16,3,11,0.0,-1.1666666666666667,Snout-to-body contact
16,3,12,0.0,-0.8333333333333334,Snout-to-body contact
16,3,13,0.0,-0.5000000000000003,Snout-to-body contact
16,3,14,0.0,-0.16666666666666727,Snout-to-body contact
16,3,15,0.0,0.16666666666666666,Snout-to-body contact
16,3,16,0.0,0.49999999999999967,Snout-to-body contact
16,3,17,0.0,0.8333333333333327,Snout-to-body contact
16,3,18,0.0,1.1666666666666667,Snout-to-body contact
16,3,19,0.0,1.4999999999999998,Snout-to-body contact
16,3,20,0.0,1.8333333333333328,Snout-to-body contact
16,3,21,0.0,2.1666666666666665,Snout-to-body contact
16,3,22,0.0,2.4999999999999996,Snout-to-body contact
16,3,23,0.0,2.8333333333333326,Snout-to-body contact
16,3,24,0.0,3.1666666666666665,Snout-to-body contact
16,3,25,0.0,3.4999999999999987,Snout-to-body contact
16,3,26,0.0,3.8333333333333326,Snout-to-body contact
16,3,27,0.0,4.166666666666667,Snout-to-body contact
16,3,28,0.0,4.499999999999999,Snout-to-body contact
16,3,29,0.0,4.833333333333333,Snout-to-body contact
16,3,30,0.0,5.166666666666667,Snout-to-body contact
16,3,31,0.0,5.499999999999999,Snout-to-body contact
16,3,32,0.0,5.833333333333333,Snout-to-body contact
16,3,33,0.0,6.166666666666667,Snout-to-body contact
16,3,34,0.0,6.499999999999999,Snout-to-body contact
16,3,35,0.0,6.833333333333333,Snout-to-body contact
16,3,36,0.0,7.166666666666667,Snout-to-body contact
16,3,37,0.0,7.499999999999999,Snout-to-body contact
16,3,38,0.0,7.833333333333333,Snout-to-body contact
16,3,39,0.0,8.166666666666666,Snout-to-body contact
16,3,40,0.0,8.499999999999998,Snout-to-body contact
16,3,41,0.0,8.833333333333332,Snout-to-body contact
16,3,42,0.0,9.166666666666666,Snout-to-body contact
16,3,43,0.0,9.499999999999998,Snout-to-body contact
16,3,44,0.0,9.833333333333332,Snout-to-body contact
16,4,0,0.0,-4.833333333333333,Anogenital sniffing
16,4,1,0.0,-4.5,Anogenital sniffing
16,4,2,0.0,-4.166666666666666,Anogenital sniffing
16,4,3,0.0,-3.8333333333333335,Anogenital sniffing
16,4,4,0.0,-3.5000000000000004,Anogenital sniffing
16,4,5,0.0,-3.166666666666667,Anogenital sniffing
16,4,6,0.0,-2.8333333333333335,Anogenital sniffing
16,4,7,0.0,-2.5000000000000004,Anogenital sniffing
16,4,8,0.0,-2.166666666666667,Anogenital sniffing
16,4,9,0.0,-1.8333333333333333,Anogenital sniffing
16,4,10,0.0,-1.5000000000000002,Anogenital sniffing
16,4,11,0.0,-1.1666666666666667,Anogenital sniffing
16,4,12,0.0,-0.8333333333333334,Anogenital sniffing
16,4,13,0.0,-0.5000000000000003,Anogenital sniffing
16,4,14,0.0,-0.16666666666666727,Anogenital sniffing
16,4,15,0.0,0.16666666666666666,Anogenital sniffing
16,4,16,0.0,0.49999999999999967,Anogenital sniffing
16,4,17,0.0,0.8333333333333327,Anogenital sniffing
16,4,18,0.0,1.1666666666666667,Anogenital sniffing
16,4,19,0.0,1.4999999999999998,Anogenital sniffing
16,4,20,0.0,1.8333333333333328,Anogenital sniffing
16,4,21,0.0,2.1666666666666665,Anogenital sniffing
16,4,22,0.0,2.4999999999999996,Anogenital sniffing
16,4,23,0.0,2.8333333333333326,Anogenital sniffing
16,4,24,0.0,3.1666666666666665,Anogenital sniffing
16,4,25,0.0,3.4999999999999987,Anogenital sniffing
16,4,26,0.0,3.8333333333333326,Anogenital sniffing
16,4,27,0.0,4.166666666666667,Anogenital sniffing
16,4,28,0.0,4.499999999999999,Anogenital sniffing
16,4,29,0.0,4.833333333333333,Anogenital sniffing
16,4,30,0.0,5.166666666666667,Anogenital sniffing
16,4,31,0.0,5.499999999999999,Anogenital sniffing
16,4,32,0.0,5.833333333333333,Anogenital sniffing
16,4,33,0.0,6.166666666666667,Anogenital sniffing
16,4,34,0.0,6.499999999999999,Anogenital sniffing
16,4,35,0.0,6.833333333333333,Anogenital sniffing
16,4,36,0.0,7.166666666666667,Anogenital sniffing
16,4,37,0.0,7.499999999999999,Anogenital sniffing
16,4,38,0.0,7.833333333333333,Anogenital sniffing
16,4,39,0.0,8.166666666666666,Anogenital sniffing
16,4,40,0.0,8.499999999999998,Anogenital sniffing
16,4,41,0.0,8.833333333333332,Anogenital sniffing
16,4,42,0.0,9.166666666666666,Anogenital sniffing
16,4,43,0.0,9.499999999999998,Anogenital sniffing
16,4,44,0.0,9.833333333333332,Anogenital sniffing
16,5,0,0.0,-4.833333333333333,Other interaction
16,5,1,0.0,-4.5,Other interaction
16,5,2,0.0,-4.166666666666666,Other interaction
16,5,3,0.0,-3.8333333333333335,Other interaction
16,5,4,0.0,-3.5000000000000004,Other interaction
16,5,5,0.0,-3.166666666666667,Other interaction
16,5,6,0.0,-2.8333333333333335,Other interaction
16,5,7,0.0,-2.5000000000000004,Other interaction
16,5,8,0.0,-2.166666666666667,Other interaction
16,5,9,0.0,-1.8333333333333333,Other interaction
16,5,10,0.0,-1.5000000000000002,Other interaction
16,5,11,0.0,-1.1666666666666667,Other interaction
16,5,12,0.0,-0.8333333333333334,Other interaction
16,5,13,0.0,-0.5000000000000003,Other interaction
16,5,14,0.0,-0.16666666666666727,Other interaction
16,5,15,0.0,0.16666666666666666,Other interaction
16,5,16,0.0,0.49999999999999967,Other interaction
16,5,17,0.0,0.8333333333333327,Other interaction
16,5,18,0.0,1.1666666666666667,Other interaction
16,5,19,0.0,1.4999999999999998,Other interaction
16,5,20,0.0,1.8333333333333328,Other interaction
16,5,21,0.0,2.1666666666666665,Other interaction
16,5,22,0.0,2.4999999999999996,Other interaction
16,5,23,0.0,2.8333333333333326,Other interaction
16,5,24,0.0,3.1666666666666665,Other interaction
16,5,25,0.0,3.4999999999999987,Other interaction
16,5,26,0.0,3.8333333333333326,Other interaction
16,5,27,0.0,4.166666666666667,Other interaction
16,5,28,0.0,4.499999999999999,Other interaction
16,5,29,0.0,4.833333333333333,Other interaction
16,5,30,0.0,5.166666666666667,Other interaction
16,5,31,0.0,5.499999999999999,Other interaction
16,5,32,0.0,5.833333333333333,Other interaction
16,5,33,0.0,6.166666666666667,Other interaction
16,5,34,0.0,6.499999999999999,Other interaction
16,5,35,0.0,6.833333333333333,Other interaction
16,5,36,0.0,7.166666666666667,Other interaction
16,5,37,0.0,7.499999999999999,Other interaction
16,5,38,0.0,7.833333333333333,Other interaction
16,5,39,0.0,8.166666666666666,Other interaction
16,5,40,0.0,8.499999999999998,Other interaction
16,5,41,0.0,8.833333333333332,Other interaction
16,5,42,0.0,9.166666666666666,Other interaction
16,5,43,0.0,9.499999999999998,Other interaction
16,5,44,0.0,9.833333333333332,Other interaction
17,0,0,0.0,-4.833333333333333,Passing
17,0,1,0.0,-4.5,Passing
17,0,2,0.0,-4.166666666666666,Passing
17,0,3,0.0,-3.8333333333333335,Passing
17,0,4,0.0,-3.5000000000000004,Passing
17,0,5,0.0,-3.166666666666667,Passing
17,0,6,0.0,-2.8333333333333335,Passing
17,0,7,0.0,-2.5000000000000004,Passing
17,0,8,0.0,-2.166666666666667,Passing
17,0,9,0.0,-1.8333333333333333,Passing
17,0,10,0.0,-1.5000000000000002,Passing
17,0,11,0.0,-1.1666666666666667,Passing
17,0,12,0.0,-0.8333333333333334,Passing
17,0,13,0.0,-0.5000000000000003,Passing
17,0,14,0.0,-0.16666666666666727,Passing
17,0,15,0.0,0.16666666666666666,Passing
17,0,16,0.0,0.49999999999999967,Passing
17,0,17,0.0,0.8333333333333327,Passing
17,0,18,0.0,1.1666666666666667,Passing
17,0,19,0.0,1.4999999999999998,Passing
17,0,20,0.0,1.8333333333333328,Passing
17,0,21,0.0,2.1666666666666665,Passing
17,0,22,0.0,2.4999999999999996,Passing
17,0,23,0.0,2.8333333333333326,Passing
17,0,24,0.0,3.1666666666666665,Passing
17,0,25,0.0,3.4999999999999987,Passing
17,0,26,0.0,3.8333333333333326,Passing
17,0,27,0.0,4.166666666666667,Passing
17,0,28,0.0,4.499999999999999,Passing
17,0,29,0.0,4.833333333333333,Passing
17,0,30,0.0,5.166666666666667,Passing
17,0,31,0.0,5.499999999999999,Passing
17,0,32,0.0,5.833333333333333,Passing
17,0,33,0.0,6.166666666666667,Passing
17,0,34,0.0,6.499999999999999,Passing
17,0,35,0.0,6.833333333333333,Passing
17,0,36,0.0,7.166666666666667,Passing
17,0,37,0.0,7.499999999999999,Passing
17,0,38,0.0,7.833333333333333,Passing
17,0,39,0.0,8.166666666666666,Passing
17,0,40,0.0,8.499999999999998,Passing
17,0,41,0.0,8.833333333333332,Passing
17,0,42,0.0,9.166666666666666,Passing
17,0,43,0.0,9.499999999999998,Passing
17,0,44,0.0,9.833333333333332,Passing
17,1,0,0.0,-4.833333333333333,Snout-to-snout contact
17,1,1,0.0,-4.5,Snout-to-snout contact
17,1,2,0.0,-4.166666666666666,Snout-to-snout contact
17,1,3,0.0,-3.8333333333333335,Snout-to-snout contact
17,1,4,0.0,-3.5000000000000004,Snout-to-snout contact
17,1,5,0.0,-3.166666666666667,Snout-to-snout contact
17,1,6,0.0,-2.8333333333333335,Snout-to-snout contact
17,1,7,0.0,-2.5000000000000004,Snout-to-snout contact
17,1,8,0.0,-2.166666666666667,Snout-to-snout contact
17,1,9,0.0,-1.8333333333333333,Snout-to-snout contact
17,1,10,0.0,-1.5000000000000002,Snout-to-snout contact
17,1,11,0.0,-1.1666666666666667,Snout-to-snout contact
17,1,12,0.0,-0.8333333333333334,Snout-to-snout contact
17,1,13,0.0,-0.5000000000000003,Snout-to-snout contact
17,1,14,0.0,-0.16666666666666727,Snout-to-snout contact
17,1,15,0.0,0.16666666666666666,Snout-to-snout contact
17,1,16,0.0,0.49999999999999967,Snout-to-snout contact
17,1,17,0.0,0.8333333333333327,Snout-to-snout contact
17,1,18,0.0,1.1666666666666667,Snout-to-snout contact
17,1,19,0.0,1.4999999999999998,Snout-to-snout contact
17,1,20,0.0,1.8333333333333328,Snout-to-snout contact
17,1,21,0.0,2.1666666666666665,Snout-to-snout contact
17,1,22,0.0,2.4999999999999996,Snout-to-snout contact
17,1,23,0.0,2.8333333333333326,Snout-to-snout contact
17,1,24,0.0,3.1666666666666665,Snout-to-snout contact
17,1,25,0.0,3.4999999999999987,Snout-to-snout contact
17,1,26,0.0,3.8333333333333326,Snout-to-snout contact
17,1,27,0.0,4.166666666666667,Snout-to-snout contact
17,1,28,0.0,4.499999999999999,Snout-to-snout contact
17,1,29,0.0,4.833333333333333,Snout-to-snout contact
17,1,30,0.0,5.166666666666667,Snout-to-snout contact
17,1,31,0.0,5.499999999999999,Snout-to-snout contact
17,1,32,0.0,5.833333333333333,Snout-to-snout contact
17,1,33,0.0,6.166666666666667,Snout-to-snout contact
17,1,34,0.0,6.499999999999999,Snout-to-snout contact
17,1,35,0.0,6.833333333333333,Snout-to-snout contact
17,1,36,0.0,7.166666666666667,Snout-to-snout contact
17,1,37,0.0,7.499999999999999,Snout-to-snout contact
17,1,38,0.0,7.833333333333333,Snout-to-snout contact
17,1,39,0.0,8.166666666666666,Snout-to-snout contact
17,1,40,0.0,8.499999999999998,Snout-to-snout contact
17,1,41,0.0,8.833333333333332,Snout-to-snout contact
17,1,42,0.0,9.166666666666666,Snout-to-snout contact
17,1,43,0.0,9.499999999999998,Snout-to-snout contact
17,1,44,0.0,9.833333333333332,Snout-to-snout contact
17,2,0,0.0,-4.833333333333333,Body-to-body contact
17,2,1,0.0,-4.5,Body-to-body contact
17,2,2,0.0,-4.166666666666666,Body-to-body contact
17,2,3,0.0,-3.8333333333333335,Body-to-body contact
17,2,4,0.0,-3.5000000000000004,Body-to-body contact
17,2,5,0.0,-3.166666666666667,Body-to-body contact
17,2,6,0.0,-2.8333333333333335,Body-to-body contact
17,2,7,0.0,-2.5000000000000004,Body-to-body contact
17,2,8,0.0,-2.166666666666667,Body-to-body contact
17,2,9,0.0,-1.8333333333333333,Body-to-body contact
17,2,10,0.0,-1.5000000000000002,Body-to-body contact
17,2,11,0.0,-1.1666666666666667,Body-to-body contact
17,2,12,0.0,-0.8333333333333334,Body-to-body contact
17,2,13,0.0,-0.5000000000000003,Body-to-body contact
17,2,14,0.0,-0.16666666666666727,Body-to-body contact
17,2,15,0.0,0.16666666666666666,Body-to-body contact
17,2,16,0.0,0.49999999999999967,Body-to-body contact
17,2,17,0.0,0.8333333333333327,Body-to-body contact
17,2,18,0.0,1.1666666666666667,Body-to-body contact
17,2,19,0.0,1.4999999999999998,Body-to-body contact
17,2,20,0.0,1.8333333333333328,Body-to-body contact
17,2,21,0.0,2.1666666666666665,Body-to-body contact
17,2,22,0.0,2.4999999999999996,Body-to-body contact
17,2,23,0.0,2.8333333333333326,Body-to-body contact
17,2,24,0.0,3.1666666666666665,Body-to-body contact
17,2,25,0.0,3.4999999999999987,Body-to-body contact
17,2,26,0.0,3.8333333333333326,Body-to-body contact
17,2,27,0.0,4.166666666666667,Body-to-body contact
17,2,28,0.0,4.499999999999999,Body-to-body contact
17,2,29,0.0,4.833333333333333,Body-to-body contact
17,2,30,0.0,5.166666666666667,Body-to-body contact
17,2,31,0.0,5.499999999999999,Body-to-body contact
17,2,32,0.0,5.833333333333333,Body-to-body contact
17,2,33,0.0,6.166666666666667,Body-to-body contact
17,2,34,0.0,6.499999999999999,Body-to-body contact
17,2,35,0.0,6.833333333333333,Body-to-body contact
17,2,36,0.0,7.166666666666667,Body-to-body contact
17,2,37,0.0,7.499999999999999,Body-to-body contact
17,2,38,0.0,7.833333333333333,Body-to-body contact
17,2,39,0.0,8.166666666666666,Body-to-body contact
17,2,40,0.0,8.499999999999998,Body-to-body contact
17,2,41,0.0,8.833333333333332,Body-to-body contact
17,2,42,0.0,9.166666666666666,Body-to-body contact
17,2,43,0.0,9.499999999999998,Body-to-body contact
17,2,44,0.0,9.833333333333332,Body-to-body contact
17,3,0,0.0,-4.833333333333333,Snout-to-body contact
17,3,1,0.0,-4.5,Snout-to-body contact
17,3,2,0.0,-4.166666666666666,Snout-to-body contact
17,3,3,0.0,-3.8333333333333335,Snout-to-body contact
17,3,4,0.0,-3.5000000000000004,Snout-to-body contact
17,3,5,0.0,-3.166666666666667,Snout-to-body contact
17,3,6,0.0,-2.8333333333333335,Snout-to-body contact
17,3,7,0.0,-2.5000000000000004,Snout-to-body contact
17,3,8,0.0,-2.166666666666667,Snout-to-body contact
17,3,9,0.0,-1.8333333333333333,Snout-to-body contact
17,3,10,0.0,-1.5000000000000002,Snout-to-body contact
17,3,11,0.0,-1.1666666666666667,Snout-to-body contact
17,3,12,0.0,-0.8333333333333334,Snout-to-body contact
17,3,13,0.0,-0.5000000000000003,Snout-to-body contact
17,3,14,0.0,-0.16666666666666727,Snout-to-body contact
17,3,15,0.0,0.16666666666666666,Snout-to-body contact
17,3,16,0.0,0.49999999999999967,Snout-to-body contact
17,3,17,0.0,0.8333333333333327,Snout-to-body contact
17,3,18,0.0,1.1666666666666667,Snout-to-body contact
17,3,19,0.0,1.4999999999999998,Snout-to-body contact
17,3,20,0.0,1.8333333333333328,Snout-to-body contact
17,3,21,0.0,2.1666666666666665,Snout-to-body contact
17,3,22,0.0,2.4999999999999996,Snout-to-body contact
17,3,23,0.0,2.8333333333333326,Snout-to-body contact
17,3,24,0.0,3.1666666666666665,Snout-to-body contact
17,3,25,0.0,3.4999999999999987,Snout-to-body contact
17,3,26,0.0,3.8333333333333326,Snout-to-body contact
17,3,27,0.0,4.166666666666667,Snout-to-body contact
17,3,28,0.0,4.499999999999999,Snout-to-body contact
17,3,29,0.0,4.833333333333333,Snout-to-body contact
17,3,30,0.0,5.166666666666667,Snout-to-body contact
17,3,31,0.0,5.499999999999999,Snout-to-body contact
17,3,32,0.0,5.833333333333333,Snout-to-body contact
17,3,33,0.0,6.166666666666667,Snout-to-body contact
17,3,34,0.0,6.499999999999999,Snout-to-body contact
17,3,35,0.0,6.833333333333333,Snout-to-body contact
17,3,36,0.0,7.166666666666667,Snout-to-body contact
17,3,37,0.0,7.499999999999999,Snout-to-body contact
17,3,38,0.0,7.833333333333333,Snout-to-body contact
17,3,39,0.0,8.166666666666666,Snout-to-body contact
17,3,40,0.0,8.499999999999998,Snout-to-body contact
17,3,41,0.0,8.833333333333332,Snout-to-body contact
17,3,42,0.0,9.166666666666666,Snout-to-body contact
17,3,43,0.0,9.499999999999998,Snout-to-body contact
17,3,44,0.0,9.833333333333332,Snout-to-body contact
17,4,0,0.0,-4.833333333333333,Anogenital sniffing
17,4,1,0.0,-4.5,Anogenital sniffing
17,4,2,0.0,-4.166666666666666,Anogenital sniffing
17,4,3,0.0,-3.8333333333333335,Anogenital sniffing
17,4,4,0.0,-3.5000000000000004,Anogenital sniffing
17,4,5,0.0,-3.166666666666667,Anogenital sniffing
17,4,6,0.0,-2.8333333333333335,Anogenital sniffing
17,4,7,0.0,-2.5000000000000004,Anogenital sniffing
17,4,8,0.0,-2.166666666666667,Anogenital sniffing
17,4,9,0.0,-1.8333333333333333,Anogenital sniffing
17,4,10,0.0,-1.5000000000000002,Anogenital sniffing
17,4,11,0.0,-1.1666666666666667,Anogenital sniffing
17,4,12,0.0,-0.8333333333333334,Anogenital sniffing
17,4,13,0.0,-0.5000000000000003,Anogenital sniffing
17,4,14,0.0,-0.16666666666666727,Anogenital sniffing
17,4,15,0.0,0.16666666666666666,Anogenital sniffing
17,4,16,0.0,0.49999999999999967,Anogenital sniffing
17,4,17,0.0,0.8333333333333327,Anogenital sniffing
17,4,18,0.0,1.1666666666666667,Anogenital sniffing
17,4,19,0.0,1.4999999999999998,Anogenital sniffing
17,4,20,0.0,1.8333333333333328,Anogenital sniffing
17,4,21,0.0,2.1666666666666665,Anogenital sniffing
17,4,22,0.0,2.4999999999999996,Anogenital sniffing
17,4,23,0.0,2.8333333333333326,Anogenital sniffing
17,4,24,0.0,3.1666666666666665,Anogenital sniffing
17,4,25,0.0,3.4999999999999987,Anogenital sniffing
17,4,26,0.0,3.8333333333333326,Anogenital sniffing
17,4,27,0.0,4.166666666666667,Anogenital sniffing
17,4,28,0.0,4.499999999999999,Anogenital sniffing
17,4,29,0.0,4.833333333333333,Anogenital sniffing
17,4,30,0.0,5.166666666666667,Anogenital sniffing
17,4,31,0.0,5.499999999999999,Anogenital sniffing
17,4,32,0.0,5.833333333333333,Anogenital sniffing
17,4,33,0.0,6.166666666666667,Anogenital sniffing
17,4,34,0.0,6.499999999999999,Anogenital sniffing
17,4,35,0.0,6.833333333333333,Anogenital sniffing
17,4,36,0.0,7.166666666666667,Anogenital sniffing
17,4,37,0.0,7.499999999999999,Anogenital sniffing
17,4,38,0.0,7.833333333333333,Anogenital sniffing
17,4,39,0.0,8.166666666666666,Anogenital sniffing
17,4,40,0.0,8.499999999999998,Anogenital sniffing
17,4,41,0.0,8.833333333333332,Anogenital sniffing
17,4,42,0.0,9.166666666666666,Anogenital sniffing
17,4,43,0.0,9.499999999999998,Anogenital sniffing
17,4,44,0.0,9.833333333333332,Anogenital sniffing
17,5,0,0.0,-4.833333333333333,Other interaction
17,5,1,0.0,-4.5,Other interaction
17,5,2,0.0,-4.166666666666666,Other interaction
17,5,3,0.0,-3.8333333333333335,Other interaction
17,5,4,0.0,-3.5000000000000004,Other interaction
17,5,5,0.0,-3.166666666666667,Other interaction
17,5,6,0.0,-2.8333333333333335,Other interaction
17,5,7,0.0,-2.5000000000000004,Other interaction
17,5,8,0.0,-2.166666666666667,Other interaction
17,5,9,0.0,-1.8333333333333333,Other interaction
17,5,10,0.0,-1.5000000000000002,Other interaction
17,5,11,0.0,-1.1666666666666667,Other interaction
17,5,12,0.0,-0.8333333333333334,Other interaction
17,5,13,0.0,-0.5000000000000003,Other interaction
